,Country ID,Religion,Reason For Leaving,Child Language,Reason Not Attending Regularly,HealthStaIssueFollowupStatus,VaccinationIssueFollowupStatus,total_Visit,Father Employment,Child Lives With,EducationIssue Followup Status,Sisters,Gender,Mother Employment,Attend Edu Voc Learn Regularly,Brothers,age,Favorite Subject,Project ID,NutritionIssue Followup Status,years_sponsorchip,nutritional_status_MUAC,v_Bacillus_BCG,v_Tetanus_DPT3,Attend Edu Voc Learn Regularly
19635,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,17.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19636,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,21.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,17.0,24.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19637,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,16.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19638,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,16.0,24.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19639,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,14.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19640,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,13.0,38.0,185162.0,0.0,3.0,0.0,0.0,0.0,2.0
19641,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,15.0,24.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19642,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,12.0,21.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19643,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,11.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19644,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,12.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19645,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,13.0,14.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19646,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,14.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19647,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,12.0,24.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19648,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0,22.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19649,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,13.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19650,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,30.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,12.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19651,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,16.0,24.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19652,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,14.0,24.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19653,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,15.0,21.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19655,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,15.0,21.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19656,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,13.0,21.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19657,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,16.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19658,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,15.0,14.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19659,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,3.0,0.0,2.0,2.0,0.0,15.0,7.0,185162.0,0.0,6.0,0.0,0.0,0.0,2.0
19660,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,3.0,0.0,2.0,2.0,0.0,13.0,21.0,185162.0,0.0,7.0,0.0,0.0,0.0,2.0
19661,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,14.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19663,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,13.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,12.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19665,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,11.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19667,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,16.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19668,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,13.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19669,6.0,12.0,202.0,15523.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,13.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19670,6.0,12.0,202.0,15523.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,87.0,185162.0,0.0,9.0,0.0,0.0,0.0,0.0
19672,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,13.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19673,6.0,0.0,233.0,15523.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,16.0,7.0,185162.0,0.0,9.0,0.0,0.0,0.0,2.0
19674,6.0,12.0,233.0,15523.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,12.0,21.0,185162.0,0.0,7.0,0.0,0.0,0.0,2.0
19675,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,13.0,27.0,185162.0,0.0,2.0,0.0,0.0,0.0,2.0
19676,6.0,12.0,232.0,15523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,13.0,87.0,185162.0,0.0,8.0,0.0,0.0,0.0,0.0
19678,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,11.0,87.0,185162.0,0.0,9.0,0.0,0.0,0.0,0.0
19679,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,11.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19680,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,11.0,1.0,185162.0,0.0,7.0,0.0,0.0,0.0,2.0
19681,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,15.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19682,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,17.0,7.0,185162.0,0.0,7.0,0.0,0.0,0.0,2.0
19683,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,19.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,14.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19684,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,12.0,87.0,185162.0,0.0,0.0,0.0,0.0,0.0,0.0
19685,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,14.0,7.0,185162.0,0.0,7.0,0.0,0.0,0.0,2.0
19686,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,18.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19687,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,12.0,22.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19688,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,12.0,18.0,185162.0,0.0,0.0,0.0,0.0,0.0,2.0
19691,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,15.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19693,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,12.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19694,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,0.0,13.0,7.0,185162.0,0.0,2.0,0.0,0.0,0.0,2.0
19695,6.0,0.0,11.0,15523.0,0.0,0.0,0.0,25.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,17.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19696,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,25.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,12.0,21.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19697,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,13.0,87.0,185162.0,0.0,0.0,0.0,0.0,0.0,0.0
19698,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,12.0,87.0,185162.0,0.0,9.0,0.0,0.0,0.0,0.0
19699,6.0,12.0,233.0,15523.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,14.0,7.0,185162.0,0.0,7.0,0.0,0.0,0.0,2.0
19701,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,13.0,87.0,185162.0,0.0,9.0,0.0,0.0,0.0,0.0
19703,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,1.0,1.0,3.0,2.0,0.0,15.0,38.0,185162.0,0.0,6.0,0.0,0.0,0.0,2.0
19704,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,15.0,33.0,185162.0,0.0,7.0,0.0,0.0,0.0,2.0
19705,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,16.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19706,6.0,12.0,202.0,15523.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,14.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19708,6.0,1.0,11.0,15523.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,15.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19709,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,13.0,62.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19710,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,18.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19712,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,11.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19713,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,17.0,38.0,185162.0,0.0,6.0,0.0,0.0,0.0,2.0
19714,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,14.0,24.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19715,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,15.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19716,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,13.0,18.0,185162.0,0.0,6.0,0.0,0.0,0.0,2.0
19717,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,17.0,7.0,185162.0,0.0,7.0,0.0,0.0,0.0,2.0
19718,6.0,0.0,0.0,15523.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,15.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19719,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,15.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19722,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,13.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19723,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,13.0,21.0,185162.0,0.0,4.0,0.0,0.0,0.0,2.0
19724,6.0,12.0,83.0,15523.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,17.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19725,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,11.0,16.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19727,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,13.0,21.0,185162.0,0.0,2.0,0.0,0.0,0.0,2.0
19728,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12.0,87.0,185162.0,0.0,9.0,0.0,0.0,0.0,0.0
19729,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,6.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19730,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,11.0,87.0,185162.0,0.0,9.0,0.0,0.0,0.0,0.0
19732,6.0,11.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,14.0,38.0,185162.0,0.0,2.0,0.0,0.0,0.0,2.0
19733,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,25.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,17.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19734,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,0.0,14.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19735,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,13.0,22.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19736,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,13.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19737,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,14.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19738,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,13.0,7.0,185162.0,0.0,6.0,0.0,0.0,0.0,2.0
19739,6.0,12.0,202.0,15523.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,87.0,185162.0,0.0,9.0,0.0,0.0,0.0,0.0
19740,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,17.0,24.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19741,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,11.0,87.0,185162.0,0.0,8.0,0.0,0.0,0.0,0.0
19742,6.0,12.0,241.0,15523.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,87.0,185162.0,0.0,8.0,0.0,0.0,0.0,0.0
19743,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,26.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,12.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19746,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,17.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19747,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,14.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19748,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,14.0,16.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19749,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,3.0,14.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19751,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,11.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19752,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,16.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19753,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,11.0,7.0,185162.0,0.0,3.0,0.0,0.0,0.0,2.0
19754,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,25.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,11.0,16.0,185162.0,0.0,4.0,0.0,0.0,0.0,2.0
19756,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,11.0,87.0,185162.0,0.0,9.0,0.0,0.0,0.0,0.0
19757,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,11.0,1.0,185162.0,0.0,7.0,0.0,0.0,0.0,2.0
19760,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,12.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19763,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,10.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19764,6.0,12.0,202.0,15523.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,13.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19765,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,12.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19766,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,12.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19767,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,3.0,15.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19770,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,13.0,21.0,185162.0,0.0,4.0,0.0,0.0,0.0,2.0
19771,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,3.0,11.0,7.0,185162.0,0.0,2.0,0.0,0.0,0.0,2.0
19772,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,11.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19773,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,13.0,7.0,185162.0,0.0,2.0,0.0,0.0,0.0,2.0
19774,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,12.0,38.0,185162.0,0.0,3.0,0.0,0.0,0.0,2.0
19775,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,15.0,21.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19776,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,15.0,7.0,185162.0,0.0,4.0,0.0,0.0,0.0,2.0
19777,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,13.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19779,6.0,0.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,15.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19780,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,17.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19781,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,17.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19782,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,12.0,7.0,185162.0,0.0,4.0,0.0,0.0,0.0,2.0
19783,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,14.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19785,6.0,12.0,83.0,15523.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,17.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19786,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,11.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19787,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,12.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19788,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,0.0,16.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19789,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,11.0,87.0,185162.0,0.0,0.0,0.0,0.0,0.0,0.0
19790,6.0,12.0,80.0,15523.0,0.0,0.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,14.0,21.0,185162.0,0.0,6.0,0.0,0.0,0.0,2.0
19791,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,14.0,38.0,185162.0,0.0,4.0,0.0,0.0,0.0,2.0
19792,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,13.0,38.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19793,6.0,12.0,11.0,15523.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,15.0,7.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
19796,6.0,12.0,0.0,15523.0,0.0,0.0,0.0,28.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,13.0,21.0,185162.0,0.0,5.0,0.0,0.0,0.0,2.0
